"ORIG"	"DAT1"	"DAT2"	"cond_memo"	"stat_memo"	"LOCA"	"TOPO"	"REC"	"DET"	"Ordre"	"Famille"	"Sous-Famille"	"Espece"	"Espèce"	"GEN"	"SP"	"spec_memo"	"Abondance"	"Parcelle"	"Numéro de piège"	"Type piège"	"CPI"	"Numéro de projet"	"Numéro d'arbre"	"COND_ID"	"STAT_ID"
Null	20240708	20240829	bleu unicolore		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		3					57		192197	139507
Null	20240708	20240829	jaune unicolore		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		1					57		192195	139507
Null	20240708	20240829	blanc unicolore		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		1					57		192196	139507
Null	20240430	20240618	blanc unicolore		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		1					57		192171	139502
Null	20240618	20240708	bleu unicolore		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborus dryographus	Xyleborus dryographus (Ratzeburg, 1837)	Xyleborus	dryographus		1					57		192187	139507
Null	20240430	20240618	jaune unicolore		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborus monographus	Xyleborus monographus (Fabricius, 1792)	Xyleborus	monographus		1					57		192175	139507
Null	20240618	20240708	Blanc bleu jaune alterné		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborus monographus	Xyleborus monographus (Fabricius, 1792)	Xyleborus	monographus		2					57		192178	139502
Null	20240430	20240618	blanc bleu jaune groupé		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborus monographus	Xyleborus monographus (Fabricius, 1792)	Xyleborus	monographus		2					57		192174	139507
Null	20240430	20240618	blanc unicolore		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborus monographus	Xyleborus monographus (Fabricius, 1792)	Xyleborus	monographus		1					57		192176	139507
Null	20240708	20240829	blanc bleu jaune groupé		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborus monographus	Xyleborus monographus (Fabricius, 1792)	Xyleborus	monographus		1					57		192189	139502
Null	20240430	20240618	blanc unicolore		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborus monographus	Xyleborus monographus (Fabricius, 1792)	Xyleborus	monographus		1					57		192171	139502
Null	20240430	20240618	bleu unicolore		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborus monographus	Xyleborus monographus (Fabricius, 1792)	Xyleborus	monographus		1					57		192177	139507
Null	20240708	20240829	bleu unicolore		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborus monographus	Xyleborus monographus (Fabricius, 1792)	Xyleborus	monographus		1					57		192192	139502
Null	20240430	20240618	bleu unicolore		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborus monographus	Xyleborus monographus (Fabricius, 1792)	Xyleborus	monographus		2					57		192172	139502
Null	20240415	20240430	blanc bleu jaune groupé		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Dasytidae	Dasytinae	Dasytes aeratus	Dasytes aeratus Stephens, 1829	Dasytes	aeratus		3					57		192164	139507
Null	20240430	20240618	jaune unicolore		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Dasytidae	Dasytinae	Dasytes aeratus	Dasytes aeratus Stephens, 1829	Dasytes	aeratus		1					57		192175	139507
Null	20240415	20240430	bleu unicolore		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Dasytidae	Dasytinae	Dasytes aeratus	Dasytes aeratus Stephens, 1829	Dasytes	aeratus		1					57		192167	139507
Null	20240430	20240618	Blanc bleu jaune alterné		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Dasytidae	Dasytinae	Dasytes aeratus	Dasytes aeratus Stephens, 1829	Dasytes	aeratus		1					57		192168	139502
Null	20240430	20240618	blanc bleu jaune groupé		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Dasytidae	Dasytinae	Dasytes aeratus	Dasytes aeratus Stephens, 1829	Dasytes	aeratus		2					57		192174	139507
Null	20240430	20240618	bleu unicolore		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Dasytidae	Dasytinae	Dasytes nigrocyaneus	Dasytes nigrocyaneus Mulsant & Rey, 1868	Dasytes	nigrocyaneus		1					57		192172	139502
Null	20240430	20240618	Blanc bleu jaune alterné		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Dasytidae	Dasytinae	Dasytes pauperculus	Dasytes pauperculus Laporte de Castelnau, 1840	Dasytes	pauperculus		1					57		192168	139502
Null	20240618	20240708	blanc unicolore		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Dasytidae	Dasytinae	Dasytes plumbeus	Dasytes plumbeus (Muller, 1776)	Dasytes	plumbeus		2					57		192186	139507
Null	20240708	20240829	Blanc bleu jaune alterné		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Dasytidae	Dasytinae	Dasytes plumbeus	Dasytes plumbeus (Muller, 1776)	Dasytes	plumbeus		1					57		192188	139502
Null	20240618	20240708	bleu unicolore		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Dasytidae	Dasytinae	Dasytes plumbeus	Dasytes plumbeus (Muller, 1776)	Dasytes	plumbeus		1					57		192187	139507
Null	20240430	20240618	blanc unicolore		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Dasytidae	Dasytinae	Dasytes plumbeus	Dasytes plumbeus (Muller, 1776)	Dasytes	plumbeus		3					57		192176	139507
Null	20240618	20240708	blanc unicolore		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Dasytidae	Dasytinae	Dasytes plumbeus	Dasytes plumbeus (Muller, 1776)	Dasytes	plumbeus		3					57		192181	139502
Null	20240618	20240708	bleu unicolore		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Dasytidae	Dasytinae	Dasytes plumbeus	Dasytes plumbeus (Muller, 1776)	Dasytes	plumbeus		1					57		192182	139502
Null	20240430	20240618	Blanc bleu jaune alterné		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Dasytidae	Dasytinae	Dasytes plumbeus	Dasytes plumbeus (Muller, 1776)	Dasytes	plumbeus		1					57		192173	139507
Null	20240708	20240829	blanc bleu jaune groupé		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Dasytidae	Dasytinae	Dasytes plumbeus	Dasytes plumbeus (Muller, 1776)	Dasytes	plumbeus		1					57		192194	139507
Null	20240430	20240618	blanc bleu jaune groupé		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Dasytidae	Dasytinae	Dasytes plumbeus	Dasytes plumbeus (Muller, 1776)	Dasytes	plumbeus		1					57		192169	139502
Null	20240618	20240708	Blanc bleu jaune alterné		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Dasytidae	Dasytinae	Dasytes plumbeus	Dasytes plumbeus (Muller, 1776)	Dasytes	plumbeus		2					57		192178	139502
Null	20240708	20240829	blanc unicolore		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Dasytidae	Dasytinae	Dasytes plumbeus	Dasytes plumbeus (Muller, 1776)	Dasytes	plumbeus		2					57		192191	139502
Null	20240708	20240829	blanc unicolore		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Dasytidae	Dasytinae	Dasytes plumbeus	Dasytes plumbeus (Muller, 1776)	Dasytes	plumbeus		1					57		192196	139507
Null	20240430	20240618	blanc bleu jaune groupé		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Dasytidae	Dasytinae	Psilothrix viridicoerulea	Psilothrix viridicoerulea (Geoffroy, 1785)	Psilothrix	viridicoerulea	coll	1					57		192174	139507
Null	20240430	20240618	jaune unicolore		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Dermestidae	Attageninae	Attagenus pellio	Attagenus pellio (Linnaeus, 1758)	Attagenus	pellio		2					57		192175	139507
Null	20240430	20240618	Blanc bleu jaune alterné		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Dermestidae	Attageninae	Attagenus pellio	Attagenus pellio (Linnaeus, 1758)	Attagenus	pellio		3					57		192173	139507
Null	20240430	20240618	bleu unicolore		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Dermestidae	Attageninae	Attagenus pellio	Attagenus pellio (Linnaeus, 1758)	Attagenus	pellio		4					57		192177	139507
Null	20240430	20240618	blanc bleu jaune groupé		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Dermestidae	Attageninae	Attagenus pellio	Attagenus pellio (Linnaeus, 1758)	Attagenus	pellio		1					57		192174	139507
Null	20240430	20240618	blanc unicolore		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Dermestidae	Attageninae	Attagenus pellio	Attagenus pellio (Linnaeus, 1758)	Attagenus	pellio		7					57		192176	139507
Null	20240708	20240829	Blanc bleu jaune alterné		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Dermestidae	Attageninae	Attagenus sp.	Attagenus sp. Latreille, 1802	Attagenus	sp.		1					57		192193	139507
Null	20240708	20240829	bleu unicolore		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Dermestidae	Attageninae	Attagenus sp.	Attagenus sp. Latreille, 1802	Attagenus	sp.		1					57		192197	139507
Null	20240708	20240829	bleu unicolore		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Dermestidae	Dermestinae	Dermestes lardarius	Dermestes lardarius Linnaeus, 1758	Dermestes	lardarius		1					57		192192	139502
Null	20240430	20240618	blanc bleu jaune groupé		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Dermestidae	Dermestinae	Dermestes mustelinus	Dermestes mustelinus Erichson, 1846	Dermestes	mustelinus		1					57		192174	139507
Null	20240430	20240618	blanc unicolore		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Dermestidae	Megatominae	Anthrenus sp.	Anthrenus sp. Geoffroy, 1762	Anthrenus	sp.		1					57		192171	139502
Null	20240618	20240708	bleu unicolore		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Dermestidae	Megatominae	Anthrenus verbasci	Anthrenus verbasci Linnaeus, 1767	Anthrenus	verbasci		2					57		192187	139507
Null	20240618	20240708	Blanc bleu jaune alterné		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Dermestidae	Megatominae	Anthrenus verbasci	Anthrenus verbasci Linnaeus, 1767	Anthrenus	verbasci		1					57		192183	139507
Null	20240430	20240618	bleu unicolore		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Dermestidae	Megatominae	Anthrenus verbasci	Anthrenus verbasci Linnaeus, 1767	Anthrenus	verbasci		1					57		192177	139507
Null	20240430	20240618	blanc unicolore		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Dermestidae	Megatominae	Anthrenus verbasci	Anthrenus verbasci Linnaeus, 1767	Anthrenus	verbasci		7					57		192176	139507
Null	20240618	20240708	Blanc bleu jaune alterné		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Dermestidae	Megatominae	Ctesias serra	Ctesias serra (Fabricius, 1792)	Ctesias	serra		1					57		192178	139502
Null	20240618	20240708	jaune unicolore		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Dermestidae	Megatominae	Ctesias serra	Ctesias serra (Fabricius, 1792)	Ctesias	serra		3					57		192180	139502
Null	20240430	20240618	bleu unicolore		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Dermestidae	Megatominae	Ctesias serra	Ctesias serra (Fabricius, 1792)	Ctesias	serra		1					57		192172	139502
Null	20240708	20240829	Blanc bleu jaune alterné		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Dermestidae	Megatominae	Ctesias serra	Ctesias serra (Fabricius, 1792)	Ctesias	serra		1					57		192188	139502
Null	20240415	20240430	blanc unicolore		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Dermestidae	Megatominae	Megatoma undata	Megatoma undata (Linnaeus, 1758)	Megatoma	undata		1					57		192166	139507
Null	20240430	20240618	blanc bleu jaune groupé		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Dermestidae	Megatominae	Megatoma undata	Megatoma undata (Linnaeus, 1758)	Megatoma	undata		2					57		192174	139507
Null	20240430	20240618	Blanc bleu jaune alterné		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Dermestidae	Megatominae	Megatoma undata	Megatoma undata (Linnaeus, 1758)	Megatoma	undata		1					57		192173	139507
Null	20240430	20240618	bleu unicolore		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Dermestidae	Megatominae	Megatoma undata	Megatoma undata (Linnaeus, 1758)	Megatoma	undata		2					57		192172	139502
Null	20240430	20240618	bleu unicolore		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Dermestidae	Megatominae	Megatoma undata	Megatoma undata (Linnaeus, 1758)	Megatoma	undata		3					57		192177	139507
Null	20240430	20240618	Blanc bleu jaune alterné		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Dermestidae	Megatominae	Megatoma undata	Megatoma undata (Linnaeus, 1758)	Megatoma	undata		1					57		192168	139502
Null	20240618	20240708	blanc unicolore		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Elateridae		ELATERIDAE	ELATERIDAE Leach, 1815				2					57		192181	139502
Null	20240708	20240829	blanc unicolore		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Elateridae		ELATERIDAE	ELATERIDAE Leach, 1815				1					57		192196	139507
Null	20240618	20240708	bleu unicolore		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Elateridae		ELATERIDAE	ELATERIDAE Leach, 1815				3					57		192182	139502
Null	20240618	20240708	blanc bleu jaune groupé		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Elateridae		ELATERIDAE	ELATERIDAE Leach, 1815				1					57		192179	139502
Null	20240708	20240829	bleu unicolore		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Elateridae		ELATERIDAE	ELATERIDAE Leach, 1815				1					57		192192	139502
Null	20240708	20240829	blanc unicolore		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Elateridae		ELATERIDAE	ELATERIDAE Leach, 1815				2					57		192191	139502
Null	20240708	20240829	blanc bleu jaune groupé		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Elateridae		ELATERIDAE	ELATERIDAE Leach, 1815				2					57		192189	139502
Null	20240618	20240708	Blanc bleu jaune alterné		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Elateridae	Agrypninae	Agrypnus murinus	Agrypnus murinus (Linnaeus, 1758)	Agrypnus	murinus		1					57		192178	139502
Null	20240430	20240618	blanc unicolore		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Elateridae	Agrypninae	Lacon querceus	Lacon querceus (Herbst, 1784)	Lacon	querceus	coll	1					57		192171	139502
Null	20240430	20240618	blanc unicolore		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Elateridae	Cardiophorinae	Cardiophorus gramineus	Cardiophorus gramineus (Scopoli, 1763)	Cardiophorus	gramineus		4					57		192176	139507
Null	20240430	20240618	bleu unicolore		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Elateridae	Cardiophorinae	Cardiophorus gramineus	Cardiophorus gramineus (Scopoli, 1763)	Cardiophorus	gramineus		13					57		192177	139507
Null	20240618	20240708	blanc unicolore		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Elateridae	Cardiophorinae	Cardiophorus gramineus	Cardiophorus gramineus (Scopoli, 1763)	Cardiophorus	gramineus		1					57		192186	139507
Null	20240430	20240618	bleu unicolore		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Elateridae	Cardiophorinae	Cardiophorus sp.	Cardiophorus sp. Eschscholtz, 1829	Cardiophorus	sp.		1					57		192177	139507
Null	20240430	20240618	jaune unicolore		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Elateridae	Cardiophorinae	Cardiophorus sp.	Cardiophorus sp. Eschscholtz, 1829	Cardiophorus	sp.		1					57		192175	139507
Null	20240430	20240618	blanc unicolore		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Elateridae	Cardiophorinae	Cardiophorus sp.	Cardiophorus sp. Eschscholtz, 1829	Cardiophorus	sp.		1					57		192171	139502
Null	20240430	20240618	bleu unicolore		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Elateridae	Denticollinae	Athous sp.	Athous sp. Eschscholtz, 1829	Athous	sp.		9					57		192177	139507
Null	20240430	20240618	Blanc bleu jaune alterné		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Elateridae	Denticollinae	Athous sp.	Athous sp. Eschscholtz, 1829	Athous	sp.		3					57		192168	139502
Null	20240618	20240708	bleu unicolore		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Elateridae	Denticollinae	Athous sp.	Athous sp. Eschscholtz, 1829	Athous	sp.		1					57		192187	139507
Null	20240618	20240708	Blanc bleu jaune alterné		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Elateridae	Denticollinae	Athous sp.	Athous sp. Eschscholtz, 1829	Athous	sp.		1					57		192178	139502
Null	20240430	20240618	blanc unicolore		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Elateridae	Denticollinae	Athous sp.	Athous sp. Eschscholtz, 1829	Athous	sp.		1					57		192176	139507
Null	20240618	20240708	jaune unicolore		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Elateridae	Denticollinae	Athous sp.	Athous sp. Eschscholtz, 1829	Athous	sp.		1					57		192185	139507
Null	20240430	20240618	bleu unicolore		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Elateridae	Denticollinae	Athous sp.	Athous sp. Eschscholtz, 1829	Athous	sp.		7					57		192172	139502
Null	20240430	20240618	blanc unicolore		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Elateridae	Denticollinae	Athous sp.	Athous sp. Eschscholtz, 1829	Athous	sp.		13					57		192171	139502
Null	20240430	20240618	jaune unicolore		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Elateridae	Denticollinae	Athous sp.	Athous sp. Eschscholtz, 1829	Athous	sp.		6					57		192175	139507
Null	20240430	20240618	jaune unicolore		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Elateridae	Denticollinae	Athous sp.	Athous sp. Eschscholtz, 1829	Athous	sp.		1					57		192170	139502
Null	20240618	20240708	bleu unicolore		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Elateridae	Denticollinae	Athous sp.	Athous sp. Eschscholtz, 1829	Athous	sp.		1					57		192182	139502
Null	20240430	20240618	blanc bleu jaune groupé		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Elateridae	Denticollinae	Athous sp.	Athous sp. Eschscholtz, 1829	Athous	sp.		3					57		192169	139502
Null	20240430	20240618	Blanc bleu jaune alterné		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Elateridae	Denticollinae	Calambus bipustulatus	Calambus bipustulatus (Linnaeus, 1767)	Calambus	bipustulatus		1					57		192173	139507
Null	20240430	20240618	blanc bleu jaune groupé		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Elateridae	Denticollinae	Calambus bipustulatus	Calambus bipustulatus (Linnaeus, 1767)	Calambus	bipustulatus		1					57		192174	139507
Null	20240430	20240618	blanc unicolore		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Elateridae	Denticollinae	Calambus bipustulatus	Calambus bipustulatus (Linnaeus, 1767)	Calambus	bipustulatus		1					57		192171	139502
Null	20240430	20240618	bleu unicolore		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Elateridae	Denticollinae	Cidnopus pilosus	Cidnopus pilosus (Leske, 1785)	Cidnopus	pilosus		6					57		192172	139502
Null	20240430	20240618	blanc bleu jaune groupé		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Elateridae	Denticollinae	Cidnopus pilosus	Cidnopus pilosus (Leske, 1785)	Cidnopus	pilosus		1					57		192169	139502
Null	20240430	20240618	jaune unicolore		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Elateridae	Denticollinae	Cidnopus pilosus	Cidnopus pilosus (Leske, 1785)	Cidnopus	pilosus		1					57		192170	139502
Null	20240430	20240618	blanc unicolore		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Elateridae	Denticollinae	Cidnopus pilosus	Cidnopus pilosus (Leske, 1785)	Cidnopus	pilosus		4					57		192171	139502
Null	20240430	20240618	jaune unicolore		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Elateridae	Denticollinae	Denticollis linearis	Denticollis linearis (Linnaeus, 1758)	Denticollis	linearis		1					57		192175	139507
Null	20240618	20240708	Blanc bleu jaune alterné		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Elateridae	Denticollinae	Hemicrepidius hirtus	Hemicrepidius hirtus (Herbst, 1784)	Hemicrepidius	hirtus	coll	1					57		192178	139502
Null	20240618	20240708	blanc unicolore		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Elateridae	Denticollinae	Limonius sp.	Limonius sp. Eschscholtz, 1829	Limonius	sp.		1					57		192181	139502
Null	20240430	20240618	blanc bleu jaune groupé		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Elateridae	Denticollinae	Limonius sp.	Limonius sp. Eschscholtz, 1829	Limonius	sp.		8					57		192174	139507
Null	20240430	20240618	Blanc bleu jaune alterné		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Elateridae	Denticollinae	Limonius sp.	Limonius sp. Eschscholtz, 1829	Limonius	sp.		1					57		192173	139507
Null	20240430	20240618	blanc unicolore		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Elateridae	Denticollinae	Nothodes parvulus	Nothodes parvulus (Panzer, 1799)	Nothodes	parvulus		4					57		192171	139502
Null	20240618	20240708	blanc unicolore		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Elateridae	Denticollinae	Nothodes parvulus	Nothodes parvulus (Panzer, 1799)	Nothodes	parvulus		1					57		192181	139502
Null	20240415	20240430	blanc bleu jaune groupé		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Elateridae	Denticollinae	Nothodes parvulus	Nothodes parvulus (Panzer, 1799)	Nothodes	parvulus		1					57		192164	139507
Null	20240708	20240829	Blanc bleu jaune alterné		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Elateridae	Denticollinae	Nothodes parvulus	Nothodes parvulus (Panzer, 1799)	Nothodes	parvulus		1					57		192188	139502
Null	20240430	20240618	blanc bleu jaune groupé		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Elateridae	Denticollinae	Prosternon tessellatum	Prosternon tessellatum (Linnaeus, 1758)	Prosternon	tessellatum		1					57		192174	139507
Null	20240708	20240829	Blanc bleu jaune alterné		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Elateridae	Denticollinae	Stenagostus rhombeus	Stenagostus rhombeus (Olivier, 1790)	Stenagostus	rhombeus		1					57		192188	139502
Null	20240708	20240829	blanc bleu jaune groupé		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Elateridae	Denticollinae	Stenagostus rhombeus	Stenagostus rhombeus (Olivier, 1790)	Stenagostus	rhombeus		1					57		192194	139507
Null	20240430	20240618	blanc unicolore		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Elateridae	Elaterinae	Agriotes sp.	Agriotes sp. Eschscholtz, 1829	Agriotes	sp.		5					57		192176	139507
Null	20240430	20240618	Blanc bleu jaune alterné		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Elateridae	Elaterinae	Agriotes sp.	Agriotes sp. Eschscholtz, 1829	Agriotes	sp.		1					57		192168	139502
Null	20240430	20240618	Blanc bleu jaune alterné		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Elateridae	Elaterinae	Agriotes sp.	Agriotes sp. Eschscholtz, 1829	Agriotes	sp.		1					57		192173	139507
Null	20240430	20240618	blanc bleu jaune groupé		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Elateridae	Elaterinae	Ampedus pomorum	Ampedus pomorum (Herbst, 1784)	Ampedus	pomorum		1					57		192174	139507
Null	20240430	20240618	blanc unicolore		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Elateridae	Elaterinae	Ampedus pomorum	Ampedus pomorum (Herbst, 1784)	Ampedus	pomorum		1					57		192171	139502
Null	20240618	20240708	blanc bleu jaune groupé		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Elateridae	Elaterinae	Ampedus quercicola	Ampedus quercicola (Buysson, 1887)	Ampedus	quercicola		1					57		192184	139507
Null	20240415	20240430	bleu unicolore		Domaine des barres	Bois de la ferne	Moliard	Parmain	COLEOPTERA	Elateridae	Elaterinae	Ampedus quercicola	Ampedus quercicola (Buysson, 1887)	Ampedus	quercicola		1					57		192167	139507
Null	20240430	20240618	blanc unicolore		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Elateridae	Elaterinae	Ampedus quercicola	Ampedus quercicola (Buysson, 1887)	Ampedus	quercicola		1					57		192171	139502
Null	20240430	20240618	blanc unicolore		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Elateridae	Elaterinae	Ampedus sanguineus	Ampedus sanguineus (Linnaeus, 1758)	Ampedus	sanguineus		1					57		192171	139502
Null	20240430	20240618	blanc bleu jaune groupé		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Elateridae	Elaterinae	Ampedus sanguineus	Ampedus sanguineus (Linnaeus, 1758)	Ampedus	sanguineus		1					57		192169	139502
Null	20240430	20240618	Blanc bleu jaune alterné		Domaine des barres	Four à chaux	Moliard	Parmain	COLEOPTERA	Elateridae	Elaterinae	Idolus picipennis	Idolus picipennis (Bach, 1852)	Idolus	picipennis	cf	1					57		192168	139502
