"x"
"2161";852.5
"2162";1041
"2163";2875
"2164";775.5
"2165";512
"2166";769
"2167";2213
"2168";2145
"2169";848
"2170";860
"2171";3007
"2172";2426.5
"2173";498
"2174";681
"2175";2721
"2176";3078
"2177";1115
"2178";883.5
"2179";1891
"2180";2385
"2181";2369
"2182";1871.5
"2183";2683
"2184";3087
"2185";1994
"2186";2896
"2187";1502
"2188";2151
"2189";1859
"2190";1007.5
"2191";2221
"2192";2850
"2193";1141
"2194";1513.5
"2195";2485.5
"2196";3126
"2197";1325
"2198";1433
"2199";3136
"2200";2806
"2201";2234
"2202";1950
"2203";1408
"2204";3032.5
"2205";2094
"2206";714
"2207";2973
"2208";2128.5
"2209";1488.5
"2210";1267
"2211";2945
"2212";2523.5
"2213";1579.5
"2214";1339.5
"2215";983
"2216";2557.5
"2217";2191
"2218";1418.5
"2219";2837
"2220";1929
"2221";2778
"2222";1030
"2223";2770
"2224";3159
"2225";3160
"2226";1914
"2227";2182
"2228";2951
"2229";3134
"2230";84
"2231";1590
"2232";2844
"2233";2788
"2234";1320
"2235";1500
"2236";2450
"2237";2939
"2238";475
"2239";2885
"2240";1896
"2241";2720
"2242";3066
"2243";2942
"2244";3085
"2245";3150
"2246";175
"2247";1617
"2248";2571.5
"2249";2141
"2250";1307
"2251";2145
"2252";2992
"2253";2819
"2254";194
"2255";752
"2256";2543
"2257";2544
"2258";668
"2259";1690
"2260";2691
"2261";2643
"2262";2066
"2263";2153
"2264";894
"2265";1438
"2266";3100
"2267";3104
"2268";1889
"2269";1884
"2270";2919
"2271";3073
"2272";1320
"2273";1193
"2274";1898
"2275";2774
"2276";2060.5
"2277";1505.5
"2278";1921.5
"2279";2569
"2280";1264
"2281";2452
"2282";547.5
"2283";2138.5
"2284";3047
"2285";2704
"2286";2966
"2287";3043
"2288";1461
"2289";834.5
"2290";2023
"2291";1266
"2292";1323
"2293";934
"2294";2290
"2295";2370
"2296";997
"2297";1020
"2298";777
"2299";1921.5
"2300";199
"2301";2716
"2302";2876
"2303";1100
"2304";1956
"2305";1563
"2306";987
"2307";2336
"2308";2433
"2309";2471
"2310";2891
"2311";2622
"2312";3137
"2313";1700
"2314";1639
"2315";880
"2316";1566
"2317";1759.5
"2318";2539
"2319";855.5
"2320";2121
"2321";1770
"2322";2794
"2323";344
"2324";707
"2325";3075
"2326";2668
"2327";2300
"2328";2301.5
"2329";1372
"2330";1867
"2331";1515
"2332";290
"2333";2091
"2334";1214
"2335";716
"2336";336
"2337";2010
"2338";1405
"2339";788
"2340";913.5
"2341";3014
"2342";3062
"2343";2074
"2344";1807
"2345";2453.5
"2346";2090
"2347";2362
"2348";2469
"2349";2832
"2350";2749.5
"2351";2464
"2352";2883
"2353";1996
"2354";2647
"2355";2116
"2356";1088.5
"2357";1886
"2358";2051
"2359";877
"2360";1259
"2361";2483
"2362";3018
"2363";927
"2364";1272
"2365";3119
"2366";2779.5
"2367";2671
"2368";2045
"2369";1543
"2370";2513
"2371";1671
"2372";946
"2373";2734
"2374";1290.5
"2375";1178.5
"2376";467
"2377";1800
"2378";1322
"2379";494
"2380";282
"2381";306
"2382";332
"2383";764
"2384";97
"2385";1507
"2386";2550
"2387";2468
"2388";12
"2389";294
"2390";2332
"2391";2842
"2392";153
"2393";770
"2394";1882.5
"2395";1999
"2396";1729
"2397";1276
"2398";2753
"2399";3099
"2400";280
"2401";729
"2402";2761
"2403";1018
"2404";1285
"2405";1847
"2406";1793
"2407";2718.5
"2408";138
"2409";842
"2410";2738
"2411";1842
"2412";382
"2413";1177
"2414";2928
"2415";3011
"2416";643
"2417";1734
"2418";2283
"2419";2878
"2420";836
"2421";1448
"2422";1347
"2423";899
"2424";2183
"2425";2215
"2426";347
"2427";263
"2428";2713
"2429";3028
"2430";1642
"2431";448
"2432";2489
"2433";2970
"2434";3035
"2435";1356
"2436";2771.5
"2437";3113
"2438";1745
"2439";22
"2440";3027
"2441";1477
"2442";1204
"2443";1092
"2444";1776
"2445";2317
"2446";2154
"2447";867
"2448";2590
"2449";2243
"2450";233
"2451";1295
"2452";2907
"2453";3069
"2454";2156.5
"2455";1864
"2456";2238
"2457";2771.5
"2458";31
"2459";742
"2460";208
"2461";1252
"2462";1403
"2463";1185
"2464";1062
"2465";643
"2466";1775
"2467";405
"2468";708
"2469";593
"2470";1135
"2471";2495
"2472";1310
"2473";669
"2474";2096
"2475";1542
"2476";1508
"2477";1426.5
"2478";70
"2479";2265
"2480";1052
"2481";862.5
"2482";1376
"2483";505
"2484";1598
"2485";1259
"2486";632.5
"2487";2113
"2488";487
"2489";725
"2490";874.5
"2491";1188
"2492";942
"2493";577
"2494";1708
"2495";973
"2496";597
"2497";1425
"2498";1243
"2499";1862
"2500";2291
"2501";999.5
"2502";2140
"2503";872
"2504";1392
"2505";1235.5
"2506";439.5
"2507";2435
"2508";1908
"2509";806
"2510";1278
"2511";2421
"2512";2417.5
"2513";1736
"2514";340
"2515";2608
"2516";1633
"2517";1216
"2518";1245
"2519";857
"2520";2728
"2521";1954
"2522";866
"2523";2861
"2524";1244
"2525";1752.5
"2526";1893
"2527";2314
"2528";2083.5
"2529";840
"2530";806
"2531";534
"2532";2401
"2533";2123
"2534";116
"2535";1623
"2536";1771.5
"2537";2348
"2538";89
"2539";411
"2540";2415
"2541";2757
"2542";388
"2543";268.5
"2544";2108.5
"2545";3029
"2546";24
"2547";1269
"2548";2237
"2549";720.5
"2550";1106
"2551";1821
"2552";2001
"2553";2674
"2554";32
"2555";174
"2556";1791
"2557";1308
"2558";110
"2559";648
"2560";2738
"2561";2845.5
"2562";474
"2563";410
"2564";1397
"2565";2230.5
"2566";47
"2567";96
"2568";1469
"2569";1701
"2570";1393
"2571";2709.5
"2572";1473
"2573";1173
"2574";1491
"2575";2406
"2576";2596
"2577";1104
"2578";1407
"2579";2613
"2580";1275
"2581";1274
"2582";1352
"2583";202
"2584";433
"2585";68
"2586";104
"2587";64
"2588";1643
"2589";1097
"2590";1359
"2591";795
"2592";1721
"2593";823
"2594";1360
"2595";1409
"2596";1704
"2597";1551
"2598";1336
"2599";2036
"2600";1
"2601";2857
"2602";3026
"2603";1913
"2604";2644
"2605";2859
"2606";2997
"2607";2672
"2608";2656
"2609";3098
"2610";2887.5
"2611";2356
"2612";2818
"2613";3060
"2614";2940
"2615";2394
"2616";1013
"2617";114
"2618";8
"2619";4
"2620";2
"2621";2746
"2622";3116.5
"2623";2906
"2624";1991
"2625";3142
"2626";2776
"2627";2472
"2628";2563
"2629";3076
"2630";3082
"2631";2387.5
"2632";2532
"2633";2645
"2634";3041
"2635";2035
"2636";2775
"2637";2682
"2638";2743
"2639";2493
"2640";2198
"2641";3037
"2642";2905
"2643";2343
"2644";2547
"2645";2959
"2646";2871
"2647";2759
"2648";1053
"2649";120
"2650";11
"2651";9
"2652";3
"2653";2666
"2654";3072
"2655";2817
"2656";1899
"2657";3089
"2658";2759
"2659";2528
"2660";2491
"2661";3084
"2662";2947
"2663";2301.5
"2664";2510
"2665";51
"2666";2461.5
"2667";2664
"2668";615
"2669";940
"2670";2377
"2671";2823
"2672";1995
"2673";745
"2674";2796
"2675";3133
"2676";248
"2677";517
"2678";2729
"2679";1175
"2680";1311
"2681";2019
"2682";2447
"2683";2926.5
"2684";438
"2685";235
"2686";2587
"2687";1880
"2688";250
"2689";1169
"2690";2902
"2691";2990.5
"2692";570.5
"2693";560
"2694";1818
"2695";2684
"2696";2134
"2697";2578
"2698";1603
"2699";1201
"2700";2652
"2701";2951
"2702";2882
"2703";460
"2704";2230.5
"2705";2785
"2706";881
"2707";504
"2708";2911.5
"2709";1317
"2710";2249
"2711";1869
"2712";2646
"2713";2977
"2714";1688
"2715";461
"2716";2152
"2717";2025
"2718";590
"2719";670.5
"2720";2419
"2721";2848
"2722";706
"2723";322
"2724";1658
"2725";2053
"2726";38
"2727";2399
"2728";2860
"2729";2834
"2730";2499
"2731";2430.5
"2732";2638
"2733";1490
"2734";1823
"2735";2766
"2736";2632
"2737";1556
"2738";541.5
"2739";3101
"2740";2263
"2741";2481
"2742";1901
"2743";2211
"2744";2908
"2745";1574
"2746";1892
"2747";3093
"2748";1841
"2749";1076
"2750";1163
"2751";2738
"2752";2576.5
"2753";1520
"2754";2277
"2755";2982
"2756";3140
"2757";3153
"2758";3106.5
"2759";2863
"2760";2703
"2761";2858
"2762";2571.5
"2763";2972
"2764";3051
"2765";3030
"2766";1426.5
"2767";3143
"2768";2937
"2769";2996
"2770";2677
"2771";2744
"2772";3025
"2773";2678
"2774";2798
"2775";3115
"2776";2541
"2777";2625
"2778";2217
"2779";3050
"2780";2650
"2781";2553
"2782";2556
"2783";357
"2784";1724.5
"2785";1437
"2786";756
"2787";786
"2788";1596
"2789";2975.5
"2790";211
"2791";2212
"2792";2067
"2793";1328
"2794";2269
"2795";1941
"2796";2346
"2797";2915
"2798";18
"2799";954
"2800";1666
"2801";926
"2802";541.5
"2803";583.5
"2804";2241
"2805";2519
"2806";309
"2807";1059
"2808";1548
"2809";1790
"2810";658
"2811";1531
"2812";1731
"2813";652
"2814";2321
"2815";2900
"2816";586
"2817";688
"2818";1779.5
"2819";1413
"2820";1373
"2821";1554
"2822";1955
"2823";2946
"2824";623
"2825";205
"2826";1717
"2827";1133
"2828";108
"2829";1005.5
"2830";2521
"2831";2657
"2832";1064
"2833";752
"2834";1483
"2835";2118
"2836";200
"2837";2911.5
"2838";2180
"2839";1622
"2840";2582
"2841";2504
"2842";2367
"2843";963
"2844";925
"2845";3046
"2846";2145
"2847";1202
"2848";2318
"2849";2050
"2850";2054
"2851";2078
"2852";538
"2853";2345
"2854";2136
"2855";1630
"2856";1432
"2857";2432
"2858";2327
"2859";1452
"2860";2110
"2861";2903
"2862";2590
"2863";984
"2864";1752.5
"2865";2920
"2866";3106.5
"2867";1505.5
"2868";1762
"2869";3148
"2870";2781
"2871";1635
"2872";2252.5
"2873";1608
"2874";2985
"2875";2320
"2876";1060
"2877";3021.5
"2878";2702
"2879";1461
"2880";1268
"2881";2893
"2882";2879
"2883";1664
"2884";1210
"2885";871
"2886";1540
"2887";2708
"2888";941
"2889";3036
"2890";1981
"2891";2133
"2892";2762
"2893";2936
"2894";3141
"2895";3096
"2896";229
"2897";1464
"2898";1294
"2899";1579.5
"2900";1073
"2901";1612
"2902";2207
"2903";2484
"2904";632.5
"2905";1189
"2906";1907
"2907";2256
"2908";1484
"2909";2535
"2910";398
"2911";1149
"2912";2164.5
"2913";780
"2914";1833
"2915";1718
"2916";2306
"2917";3064
"2918";566
"2919";67
"2920";1330
"2921";1181
"2922";206
"2923";573.5
"2924";2020
"2925";2615
"2926";183
"2927";266
"2928";859
"2929";1444
"2930";288
"2931";2408
"2932";3024
"2933";305
"2934";415.5
"2935";3092
"2936";2731.5
"2937";2248
"2938";2088
"2939";1905.5
"2940";2502
"2941";400
"2942";350
"2943";2567
"2944";1051
"2945";65
"2946";274
"2947";1801
"2948";1454
"2949";298
"2950";765
"2951";3049
"2952";3127
"2953";828
"2954";1401
"2955";3157
"2956";3034
"2957";2899
"2958";2705.5
"2959";2934
"2960";2986
"2961";617.5
"2962";1047
"2963";3095
"2964";2282
"2965";1096
"2966";736
"2967";2695
"2968";2330
"2969";834.5
"2970";849.5
"2971";1120
"2972";1904
"2973";1024
"2974";1498
"2975";1964
"2976";2787
"2977";3102
"2978";123
"2979";218
"2980";1693.5
"2981";1277
"2982";93
"2983";369.5
"2984";2611
"2985";2711
"2986";163
"2987";245
"2988";1758
"2989";2308
"2990";2526
"2991";1510
"2992";1738
"2993";1696.5
"2994";2423
"2995";2932
"2996";2242
"2997";148
"2998";2445
"2999";2443
"3000";203
"3001";1457
"3002";3079
"3003";3031
"3004";1529
"3005";1297.5
"3006";2522
"3007";2874
"3008";736
"3009";3125
"3010";2627.5
"3011";2412
"3012";2505
"3013";1989
"3014";1930.5
"3015";864
"3016";495.5
"3017";2188
"3018";1290.5
"3019";131
"3020";318
"3021";2006
"3022";1965.5
"3023";439.5
"3024";1497
"3025";1828
"3026";799
"3027";1056
"3028";1139
"3029";1198
"3030";1559
"3031";1083
"3032";115
"3033";1679
"3034";1085
"3035";663
"3036";466
"3037";1552.5
"3038";1203
"3039";445
"3040";938
"3041";6
"3042";60
"3043";297
"3044";1741
"3045";1572
"3046";3010
"3047";2601
"3048";1057
"3049";2176
"3050";3131.5
"3051";3138
"3052";1939
"3053";2422
"3054";2845.5
"3055";3067
"3056";5
"3057";17
"3058";1975
"3059";1813
"3060";2059
"3061";1521
"3062";2064
"3063";1651
"3064";2748
"3065";2810
"3066";2404
"3067";2266
"3068";2160
"3069";2731.5
"3070";7
"3071";2286
"3072";2476
"3073";2492
"3074";968.5
"3075";2604
"3076";2536
"3077";2048
"3078";2428
"3079";2738
"3080";2807
"3081";2284
"3082";2693.5
"3083";2898
"3084";3129
"3085";2933
"3086";1660.5
"3087";3152
"3088";2901
"3089";2474
"3090";2257
"3091";3122
"3092";3048
"3093";2690
"3094";2575
"3095";833
"3096";1430
"3097";785
"3098";489
"3099";719
"3100";2387.5
"3101";2252.5
"3102";85
"3103";487
"3104";944
"3105";1352
"3106";1126
"3107";1389
"3108";55
"3109";821
"3110";2813
"3111";2790
"3112";127
"3113";140
"3114";1609
"3115";1977
"3116";638
"3117";1747
"3118";142
"3119";608
"3120";1023
"3121";985
"3122";1221
"3123";323
"3124";691.5
"3125";1600
"3126";686
"3127";387
"3128";279
"3129";1332
"3130";1237
"3131";559
"3132";522
"3133";471.5
"3134";2804
"3135";2892
"3136";169
"3137";699
"3138";1756
"3139";2489
"3140";793
"3141";1585.5
"3142";291
"3143";747.5
"3144";346
"3145";988
"3146";103
"3147";2451
"3148";2718.5
"3149";434
"3150";1446
"3151";2251
"3152";1920
"3153";804
"3154";1193
"3155";58
"3156";407
"3157";992
"3158";402.5
"3159";1016
"3160";100
